20482
19054
16636
19516
17006
18676
18696
17005
14505
14622
16625
18236
21914
16178
17636
14178
18474
18261
18345
23292
22992
15178
21815
18561
14963
16167
23590
17729
21513
27005
20705
20413
15481
18830
18399
24401
19254
18752
22635
15401
17521
17561
18170
18908
25049
15944
28818
22392
20397
16702
17623
18695
23300
13727
24566
20402
23083
15652
21440
16100
20333
20881
16959
16591
14897
18012
22118
18702
16900
18631
16978
17250
19282
22594
18463
20269
19153
19240
18920
17969
17703
19983
26920
18770
20213
16128
20948
15213
18269
