8428.88
7702.28
8063.64
8093.04
8256.76
8300.68
7735.26
7702.22
8076.42
7586.84
8137.4
8071.54
8292.14
8645.08
8125.38
7770.14
8608.42
9202.78
8654.22
8829.64
8819.78
8586.68
8406.2
9039.18
10539.44
